id,label,modularity_class,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,clustering,triangles
n456,certifications,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n457,ceus,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n458,changed,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n459,hours,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n460,ieee,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n461,initiative,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n462,innovative,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n463,inventive,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n464,nowadays,9,4.0,0.36024844720496896,0.3912835249042145,0.0,0.0994798022663302,0.0016925946330264984,1.0,171
n465,hdfs,2,4.0,0.3901345291479821,0.4235312899106012,0.0,0.21697213671655075,0.0014827064573552037,1.0,171
n466,june,2,4.0,0.41330166270783847,0.45242656449553115,9.594143410030664E-4,0.3176859846585406,0.0022606792780088297,0.6903225806451613,321
n467,original,2,4.0,0.41330166270783847,0.45242656449553115,9.594143410030664E-4,0.3176859846585406,0.0022606792780088297,0.6903225806451613,321
n468,stack,2,4.0,0.3901345291479821,0.4235312899106012,0.0,0.21697213671655075,0.0014827064573552037,1.0,171
n469,version,2,4.0,0.41330166270783847,0.45242656449553115,9.594143410030664E-4,0.3176859846585406,0.0022606792780088297,0.6903225806451613,321
n470,detailed,2,4.0,0.3901345291479821,0.4235312899106012,0.0,0.21697213671655075,0.0014827064573552037,1.0,171
n471,framework,2,4.0,0.3901345291479821,0.4235312899106012,0.0,0.21697213671655075,0.0014827064573552037,1.0,171
n472,main,2,4.0,0.3901345291479821,0.4235312899106012,0.0,0.21697213671655075,0.0014827064573552037,1.0,171
n473,execution,2,4.0,0.3901345291479821,0.4235312899106012,0.0,0.21697213671655075,0.0014827064573552037,1.0,171
n474,file,2,4.0,0.3901345291479821,0.4235312899106012,0.0,0.21697213671655075,0.0014827064573552037,1.0,171
n475,processes,2,4.0,0.3901345291479821,0.4235312899106012,0.0,0.21697213671655075,0.0014827064573552037,1.0,171
n476,pig,2,4.0,0.3933685003767898,0.4300766283524914,0.0,0.22779549698460905,0.0014768990031172843,1.0,171
n477,hive,2,4.0,0.3933685003767898,0.4300766283524914,0.0,0.22779549698460905,0.0014768990031172843,1.0,171
n478,hbase,2,4.0,0.4034003091190108,0.4521072796934878,0.005443839736567342,0.3559099425967813,0.0026331666821729546,0.53003003003003,353
n479,sql,2,4.0,0.3933685003767898,0.4300766283524914,0.0,0.22779549698460905,0.0014768990031172843,1.0,171
n480,querying,2,4.0,0.3933685003767898,0.4300766283524914,0.0,0.22779549698460905,0.0014768990031172843,1.0,171
n481,splunk,2,4.0,0.3933685003767898,0.4300766283524914,0.0,0.22779549698460905,0.0014768990031172843,1.0,171
n482,database,2,4.0,0.3933685003767898,0.4300766283524914,0.0,0.22779549698460905,0.0014768990031172843,1.0,171
n483,canonical,2,4.0,0.3933685003767898,0.4300766283524914,0.0,0.22779549698460905,0.0014768990031172843,1.0,171
n484,cleaning,2,4.0,0.3933685003767898,0.4300766283524914,0.0,0.22779549698460905,0.0014768990031172843,1.0,171
n485,cdn,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n486,delivery,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n487,computing,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n488,architecture,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n489,clouds,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n490,contents,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n491,smartphones,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n492,content,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n493,amazon,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n494,description,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n495,lecture,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n496,market,10,4.0,0.378535170413343,0.4107598978288644,0.0,0.15711727584316557,0.0015495421558619498,1.0,171
n497,knowledge,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n498,social,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n499,kmirc,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n500,mined,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n501,business,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n502,era,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n503,background,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n504,created,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n505,industry,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n506,technical,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n507,traditional,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n508,added,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n509,alliances,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n510,center,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n511,competencies,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n512,defines,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n513,effect,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n514,elicited,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n515,exploding,8,5.0,0.27751196172248804,0.3087484035759901,0.0,0.05347041476615788,0.0018286196987029803,1.0,171
n516,batch,2,4.0,0.34342105263157896,0.3761174968071521,0.0,0.15830030323709984,0.0014895156944290343,1.0,171
n517,builds,2,4.0,0.34342105263157896,0.3761174968071521,0.0,0.15830030323709984,0.0014895156944290343,1.0,171
n518,dat,2,4.0,0.34342105263157896,0.3761174968071521,0.0,0.15830030323709984,0.0014895156944290343,1.0,171
n519,explores,2,4.0,0.34342105263157896,0.3761174968071521,0.0,0.15830030323709984,0.0014895156944290343,1.0,171
n520,latency,2,4.0,0.34342105263157896,0.3761174968071521,0.0,0.15830030323709984,0.0014895156944290343,1.0,171
n521,storm,2,4.0,0.34342105263157896,0.3761174968071521,0.0,0.15830030323709984,0.0014895156944290343,1.0,171
n522,low,2,4.0,0.34342105263157896,0.3761174968071521,0.0,0.15830030323709984,0.0014895156944290343,1.0,171
